date,season,competition,stage_raw,stage,home_team,away_team,home_goals,away_goals
2025-12-09,2025_26,Champions League,"League, Matchday 6",league_phase,PSV (NED),Club Atlético de Madrid (ESP),2,3
2025-12-09,2025_26,Champions League,"League, Matchday 6",league_phase,Royale Union Saint-Gilloise (BEL),Olympique de Marseille (FRA),2,3
2025-12-09,2025_26,Champions League,"League, Matchday 6",league_phase,Tottenham Hotspur FC (ENG),SK Slavia Praha (CZE),3,0
2025-12-09,2025_26,Champions League,"League, Matchday 6",league_phase,AS Monaco FC (MCO),Galatasaray SK (TUR),1,0
2025-12-09,2025_26,Champions League,"League, Matchday 6",league_phase,Atalanta BC (ITA),Chelsea FC (ENG),2,1
2025-12-09,2025_26,Champions League,"League, Matchday 6",league_phase,FC Internazionale Milano (ITA),Liverpool FC (ENG),0,1
2025-12-10,2025_26,Champions League,"League, Matchday 6",league_phase,Villarreal CF (ESP),FC København (DEN),2,3
2025-12-10,2025_26,Champions League,"League, Matchday 6",league_phase,Qarabağ Ağdam FK (AZE),AFC Ajax (NED),2,4
2025-12-10,2025_26,Champions League,"League, Matchday 6",league_phase,Borussia Dortmund (GER),FK Bodø/Glimt (NOR),2,2
2025-12-10,2025_26,Champions League,"League, Matchday 6",league_phase,Athletic Club (ESP),Paris Saint-Germain FC (FRA),0,0
2025-12-10,2025_26,Champions League,"League, Matchday 6",league_phase,Bayer 04 Leverkusen (GER),Newcastle United FC (ENG),2,2
2025-12-10,2025_26,Champions League,"League, Matchday 6",league_phase,Club Brugge KV (BEL),Arsenal FC (ENG),0,3
2025-12-10,2025_26,Champions League,"League, Matchday 6",league_phase,Sport Lisboa e Benfica (POR),SSC Napoli (ITA),2,0
2025-12-10,2025_26,Champions League,"League, Matchday 6",league_phase,Juventus FC (ITA),Paphos FC (CYP),2,0
2025-12-10,2025_26,Champions League,"League, Matchday 6",league_phase,Real Madrid CF (ESP),Manchester City FC (ENG),1,2
2026-01-20,2025_26,Champions League,"League, Matchday 7",league_phase,FK Kairat (KAZ),Club Brugge KV (BEL),1,4
2026-01-20,2025_26,Champions League,"League, Matchday 7",league_phase,FK Bodø/Glimt (NOR),Manchester City FC (ENG),3,1
2026-01-20,2025_26,Champions League,"League, Matchday 7",league_phase,Tottenham Hotspur FC (ENG),Borussia Dortmund (GER),2,0
2026-01-20,2025_26,Champions League,"League, Matchday 7",league_phase,Sporting Clube de Portugal (POR),Paris Saint-Germain FC (FRA),2,1
2026-01-20,2025_26,Champions League,"League, Matchday 7",league_phase,PAE Olympiakos SFP (GRE),Bayer 04 Leverkusen (GER),2,0
2026-01-20,2025_26,Champions League,"League, Matchday 7",league_phase,Villarreal CF (ESP),AFC Ajax (NED),1,2
2026-01-20,2025_26,Champions League,"League, Matchday 7",league_phase,FC København (DEN),SSC Napoli (ITA),1,1
2026-01-20,2025_26,Champions League,"League, Matchday 7",league_phase,Real Madrid CF (ESP),AS Monaco FC (MCO),6,1
2026-01-20,2025_26,Champions League,"League, Matchday 7",league_phase,FC Internazionale Milano (ITA),Arsenal FC (ENG),1,3
2026-01-21,2025_26,Champions League,"League, Matchday 7",league_phase,Qarabağ Ağdam FK (AZE),Eintracht Frankfurt (GER),3,2
2026-01-21,2025_26,Champions League,"League, Matchday 7",league_phase,Galatasaray SK (TUR),Club Atlético de Madrid (ESP),1,1
2026-01-21,2025_26,Champions League,"League, Matchday 7",league_phase,Olympique de Marseille (FRA),Liverpool FC (ENG),0,3
2026-01-21,2025_26,Champions League,"League, Matchday 7",league_phase,SK Slavia Praha (CZE),FC Barcelona (ESP),2,4
2026-01-21,2025_26,Champions League,"League, Matchday 7",league_phase,Atalanta BC (ITA),Athletic Club (ESP),2,3
2026-01-21,2025_26,Champions League,"League, Matchday 7",league_phase,Juventus FC (ITA),Sport Lisboa e Benfica (POR),2,0
2026-01-21,2025_26,Champions League,"League, Matchday 7",league_phase,Newcastle United FC (ENG),PSV (NED),3,0
2026-01-21,2025_26,Champions League,"League, Matchday 7",league_phase,FC Bayern München (GER),Royale Union Saint-Gilloise (BEL),2,0
2026-01-21,2025_26,Champions League,"League, Matchday 7",league_phase,Chelsea FC (ENG),Paphos FC (CYP),1,0
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,Liverpool FC (ENG),Qarabağ Ağdam FK (AZE),6,0
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,FC Barcelona (ESP),FC København (DEN),4,1
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,Manchester City FC (ENG),Galatasaray SK (TUR),2,0
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,Bayer 04 Leverkusen (GER),Villarreal CF (ESP),3,0
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,Arsenal FC (ENG),FK Kairat (KAZ),3,2
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,Royale Union Saint-Gilloise (BEL),Atalanta BC (ITA),1,0
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,Club Brugge KV (BEL),Olympique de Marseille (FRA),3,0
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,Eintracht Frankfurt (GER),Tottenham Hotspur FC (ENG),0,2
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,AS Monaco FC (MCO),Juventus FC (ITA),0,0
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,Club Atlético de Madrid (ESP),FK Bodø/Glimt (NOR),1,2
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,Athletic Club (ESP),Sporting Clube de Portugal (POR),2,3
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,AFC Ajax (NED),PAE Olympiakos SFP (GRE),1,2
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,Paris Saint-Germain FC (FRA),Newcastle United FC (ENG),1,1
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,Paphos FC (CYP),SK Slavia Praha (CZE),4,1
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,PSV (NED),FC Bayern München (GER),1,2
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,SSC Napoli (ITA),Chelsea FC (ENG),2,3
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,Sport Lisboa e Benfica (POR),Real Madrid CF (ESP),4,2
2026-01-28,2025_26,Champions League,"League, Matchday 8",league_phase,Borussia Dortmund (GER),FC Internazionale Milano (ITA),0,2
2026-02-17,2025_26,Champions League,"Playoffs, Matchday 1",playoff,Galatasaray SK (TUR),Juventus FC (ITA),5,2
2026-02-17,2025_26,Champions League,"Playoffs, Matchday 1",playoff,Sport Lisboa e Benfica (POR),Real Madrid CF (ESP),0,1
2026-02-17,2025_26,Champions League,"Playoffs, Matchday 1",playoff,AS Monaco FC (MCO),Paris Saint-Germain FC (FRA),2,3
2026-02-17,2025_26,Champions League,"Playoffs, Matchday 1",playoff,Borussia Dortmund (GER),Atalanta BC (ITA),2,0
2026-02-18,2025_26,Champions League,"Playoffs, Matchday 1",playoff,Qarabağ Ağdam FK (AZE),Newcastle United FC (ENG),1,6
2026-02-18,2025_26,Champions League,"Playoffs, Matchday 1",playoff,Club Brugge KV (BEL),Club Atlético de Madrid (ESP),3,3
2026-02-18,2025_26,Champions League,"Playoffs, Matchday 1",playoff,PAE Olympiakos SFP (GRE),Bayer 04 Leverkusen (GER),0,2
2026-02-18,2025_26,Champions League,"Playoffs, Matchday 1",playoff,FK Bodø/Glimt (NOR),FC Internazionale Milano (ITA),3,1
2026-02-24,2025_26,Champions League,"Playoffs, Matchday 2",playoff,Club Atlético de Madrid (ESP),Club Brugge KV (BEL),4,1
2026-02-24,2025_26,Champions League,"Playoffs, Matchday 2",playoff,Newcastle United FC (ENG),Qarabağ Ağdam FK (AZE),3,2
2026-02-24,2025_26,Champions League,"Playoffs, Matchday 2",playoff,Bayer 04 Leverkusen (GER),PAE Olympiakos SFP (GRE),0,0
2026-02-24,2025_26,Champions League,"Playoffs, Matchday 2",playoff,FC Internazionale Milano (ITA),FK Bodø/Glimt (NOR),1,2
2026-02-25,2025_26,Champions League,"Playoffs, Matchday 2",playoff,Atalanta BC (ITA),Borussia Dortmund (GER),4,1
2026-02-25,2025_26,Champions League,"Playoffs, Matchday 2",playoff,Real Madrid CF (ESP),Sport Lisboa e Benfica (POR),2,1
2026-02-25,2025_26,Champions League,"Playoffs, Matchday 2",playoff,Paris Saint-Germain FC (FRA),AS Monaco FC (MCO),2,2
2026-02-25,2025_26,Champions League,"Playoffs, Matchday 2",playoff,Juventus FC (ITA),Galatasaray SK (TUR),3,2
2026-03-10,2025_26,Champions League,"Finals, Round of 16",round_of_16,Galatasaray SK (TUR),Liverpool FC (ENG),1,0
2026-03-10,2025_26,Champions League,"Finals, Round of 16",round_of_16,Atalanta BC (ITA),FC Bayern München (GER),1,6
2026-03-10,2025_26,Champions League,"Finals, Round of 16",round_of_16,Newcastle United FC (ENG),FC Barcelona (ESP),1,1
2026-03-10,2025_26,Champions League,"Finals, Round of 16",round_of_16,Club Atlético de Madrid (ESP),Tottenham Hotspur FC (ENG),5,2
2026-03-11,2025_26,Champions League,"Finals, Round of 16",round_of_16,Bayer 04 Leverkusen (GER),Arsenal FC (ENG),1,1
2026-03-11,2025_26,Champions League,"Finals, Round of 16",round_of_16,Paris Saint-Germain FC (FRA),Chelsea FC (ENG),5,2
2026-03-11,2025_26,Champions League,"Finals, Round of 16",round_of_16,Real Madrid CF (ESP),Manchester City FC (ENG),3,0
2026-03-11,2025_26,Champions League,"Finals, Round of 16",round_of_16,FK Bodø/Glimt (NOR),Sporting Clube de Portugal (POR),3,0
2026-03-17,2025_26,Champions League,"Finals, Round of 16",round_of_16,Sporting Clube de Portugal (POR),FK Bodø/Glimt (NOR),5,0
2026-03-17,2025_26,Champions League,"Finals, Round of 16",round_of_16,Chelsea FC (ENG),Paris Saint-Germain FC (FRA),0,3
2026-03-17,2025_26,Champions League,"Finals, Round of 16",round_of_16,Manchester City FC (ENG),Real Madrid CF (ESP),1,2
2026-03-17,2025_26,Champions League,"Finals, Round of 16",round_of_16,Arsenal FC (ENG),Bayer 04 Leverkusen (GER),2,0
2026-03-18,2025_26,Champions League,"Finals, Round of 16",round_of_16,FC Barcelona (ESP),Newcastle United FC (ENG),7,2
2026-03-18,2025_26,Champions League,"Finals, Round of 16",round_of_16,Liverpool FC (ENG),Galatasaray SK (TUR),4,0
2026-03-18,2025_26,Champions League,"Finals, Round of 16",round_of_16,FC Bayern München (GER),Atalanta BC (ITA),4,1
2026-03-18,2025_26,Champions League,"Finals, Round of 16",round_of_16,Tottenham Hotspur FC (ENG),Club Atlético de Madrid (ESP),3,2
2026-04-07,2025_26,Champions League,"Finals, Quarterfinals",quarterfinal,Real Madrid CF (ESP),FC Bayern München (GER),1,2
2026-04-07,2025_26,Champions League,"Finals, Quarterfinals",quarterfinal,Sporting Clube de Portugal (POR),Arsenal FC (ENG),0,1
2026-04-08,2025_26,Champions League,"Finals, Quarterfinals",quarterfinal,Paris Saint-Germain FC (FRA),Liverpool FC (ENG),2,0
2026-04-08,2025_26,Champions League,"Finals, Quarterfinals",quarterfinal,FC Barcelona (ESP),Club Atlético de Madrid (ESP),0,2
2026-04-14,2025_26,Champions League,"Finals, Quarterfinals",quarterfinal,Liverpool FC (ENG),Paris Saint-Germain FC (FRA),0,2
2026-04-14,2025_26,Champions League,"Finals, Quarterfinals",quarterfinal,Club Atlético de Madrid (ESP),FC Barcelona (ESP),1,2
2026-04-15,2025_26,Champions League,"Finals, Quarterfinals",quarterfinal,FC Bayern München (GER),Real Madrid CF (ESP),4,3
2026-04-15,2025_26,Champions League,"Finals, Quarterfinals",quarterfinal,Arsenal FC (ENG),Sporting Clube de Portugal (POR),0,0
2026-04-28,2025_26,Champions League,"Finals, Semifinals",semifinal,Paris Saint-Germain FC (FRA),FC Bayern München (GER),5,4
2026-04-29,2025_26,Champions League,"Finals, Semifinals",semifinal,Club Atlético de Madrid (ESP),Arsenal FC (ENG),1,1
2026-05-05,2025_26,Champions League,"Finals, Semifinals",semifinal,Arsenal FC (ENG),Club Atlético de Madrid (ESP),1,0
2026-05-06,2025_26,Champions League,"Finals, Semifinals",semifinal,FC Bayern München (GER),Paris Saint-Germain FC (FRA),1,1
2026-05-30,2025_26,Champions League,"Finals, Final",final,Paris Saint-Germain FC (FRA),Arsenal FC (ENG),4,3
