date,season,competition,stage_raw,stage,home_team,away_team,home_goals,away_goals
2017-09-13,2017_18,Champions League,Group E,league_phase,Liverpool FC (ENG),Sevilla FC (ESP),2,2
2017-09-13,2017_18,Champions League,Group E,league_phase,NK Maribor (SVN),Spartak Moskva (RUS),1,1
2017-09-26,2017_18,Champions League,Group E,league_phase,Spartak Moskva (RUS),Liverpool FC (ENG),1,1
2017-09-26,2017_18,Champions League,Group E,league_phase,Sevilla FC (ESP),NK Maribor (SVN),3,0
2017-10-17,2017_18,Champions League,Group E,league_phase,Spartak Moskva (RUS),Sevilla FC (ESP),5,1
2017-10-17,2017_18,Champions League,Group E,league_phase,NK Maribor (SVN),Liverpool FC (ENG),0,7
2017-11-01,2017_18,Champions League,Group E,league_phase,Sevilla FC (ESP),Spartak Moskva (RUS),2,1
2017-11-01,2017_18,Champions League,Group E,league_phase,Liverpool FC (ENG),NK Maribor (SVN),3,0
2017-11-21,2017_18,Champions League,Group E,league_phase,Spartak Moskva (RUS),NK Maribor (SVN),1,1
2017-11-21,2017_18,Champions League,Group E,league_phase,Sevilla FC (ESP),Liverpool FC (ENG),3,3
2017-12-06,2017_18,Champions League,Group E,league_phase,Liverpool FC (ENG),Spartak Moskva (RUS),7,0
2017-12-06,2017_18,Champions League,Group E,league_phase,NK Maribor (SVN),Sevilla FC (ESP),1,1
2017-09-13,2017_18,Champions League,Group F,league_phase,Shakhtar Donetsk (UKR),SSC Napoli (ITA),2,1
2017-09-13,2017_18,Champions League,Group F,league_phase,Feyenoord (NED),Manchester City (ENG),0,4
2017-09-26,2017_18,Champions League,Group F,league_phase,Manchester City (ENG),Shakhtar Donetsk (UKR),2,0
2017-09-26,2017_18,Champions League,Group F,league_phase,SSC Napoli (ITA),Feyenoord (NED),3,1
2017-10-17,2017_18,Champions League,Group F,league_phase,Manchester City (ENG),SSC Napoli (ITA),2,1
2017-10-17,2017_18,Champions League,Group F,league_phase,Feyenoord (NED),Shakhtar Donetsk (UKR),1,2
2017-11-01,2017_18,Champions League,Group F,league_phase,SSC Napoli (ITA),Manchester City (ENG),2,4
2017-11-01,2017_18,Champions League,Group F,league_phase,Shakhtar Donetsk (UKR),Feyenoord (NED),3,1
2017-11-21,2017_18,Champions League,Group F,league_phase,SSC Napoli (ITA),Shakhtar Donetsk (UKR),3,0
2017-11-21,2017_18,Champions League,Group F,league_phase,Manchester City (ENG),Feyenoord (NED),1,0
2017-12-06,2017_18,Champions League,Group F,league_phase,Shakhtar Donetsk (UKR),Manchester City (ENG),2,1
2017-12-06,2017_18,Champions League,Group F,league_phase,Feyenoord (NED),SSC Napoli (ITA),2,1
2017-09-13,2017_18,Champions League,Group G,league_phase,FC Porto (POR),Beşiktaş (TUR),1,3
2017-09-13,2017_18,Champions League,Group G,league_phase,RB Leipzig (GER),AS Monaco (FRA),1,1
2017-09-26,2017_18,Champions League,Group G,league_phase,AS Monaco (FRA),FC Porto (POR),0,3
2017-09-26,2017_18,Champions League,Group G,league_phase,Beşiktaş (TUR),RB Leipzig (GER),2,0
2017-10-17,2017_18,Champions League,Group G,league_phase,AS Monaco (FRA),Beşiktaş (TUR),1,2
2017-10-17,2017_18,Champions League,Group G,league_phase,RB Leipzig (GER),FC Porto (POR),3,2
2017-11-01,2017_18,Champions League,Group G,league_phase,Beşiktaş (TUR),AS Monaco (FRA),1,1
2017-11-01,2017_18,Champions League,Group G,league_phase,FC Porto (POR),RB Leipzig (GER),3,1
2017-11-21,2017_18,Champions League,Group G,league_phase,Beşiktaş (TUR),FC Porto (POR),1,1
2017-11-21,2017_18,Champions League,Group G,league_phase,AS Monaco (FRA),RB Leipzig (GER),1,4
2017-12-06,2017_18,Champions League,Group G,league_phase,FC Porto (POR),AS Monaco (FRA),5,2
2017-12-06,2017_18,Champions League,Group G,league_phase,RB Leipzig (GER),Beşiktaş (TUR),1,2
2017-09-13,2017_18,Champions League,Group H,league_phase,Tottenham Hotspur (ENG),Borussia Dortmund (GER),3,1
2017-09-13,2017_18,Champions League,Group H,league_phase,Real Madrid (ESP),APOEL Nikosia (CYP),3,0
2017-09-26,2017_18,Champions League,Group H,league_phase,Borussia Dortmund (GER),Real Madrid (ESP),1,3
2017-09-26,2017_18,Champions League,Group H,league_phase,APOEL Nikosia (CYP),Tottenham Hotspur (ENG),0,3
2017-10-17,2017_18,Champions League,Group H,league_phase,Real Madrid (ESP),Tottenham Hotspur (ENG),1,1
2017-10-17,2017_18,Champions League,Group H,league_phase,APOEL Nikosia (CYP),Borussia Dortmund (GER),1,1
2017-11-01,2017_18,Champions League,Group H,league_phase,Tottenham Hotspur (ENG),Real Madrid (ESP),3,1
2017-11-01,2017_18,Champions League,Group H,league_phase,Borussia Dortmund (GER),APOEL Nikosia (CYP),1,1
2017-11-21,2017_18,Champions League,Group H,league_phase,Borussia Dortmund (GER),Tottenham Hotspur (ENG),1,2
2017-11-21,2017_18,Champions League,Group H,league_phase,APOEL Nikosia (CYP),Real Madrid (ESP),0,6
2017-12-06,2017_18,Champions League,Group H,league_phase,Real Madrid (ESP),Borussia Dortmund (GER),3,2
2017-12-06,2017_18,Champions League,Group H,league_phase,Tottenham Hotspur (ENG),APOEL Nikosia (CYP),3,0
2018-02-13,2017_18,Champions League,Round of 16,round_of_16,Juventus (ITA),Tottenham Hotspur (ENG),2,2
2018-02-13,2017_18,Champions League,Round of 16,round_of_16,FC Basel 1893 (SUI),Manchester City (ENG),0,4
2018-02-14,2017_18,Champions League,Round of 16,round_of_16,FC Porto (POR),Liverpool FC (ENG),0,5
2018-02-14,2017_18,Champions League,Round of 16,round_of_16,Real Madrid (ESP),Paris Saint-Germain (FRA),3,1
2018-02-20,2017_18,Champions League,Round of 16,round_of_16,Chelsea FC (ENG),FC Barcelona (ESP),1,1
2018-02-20,2017_18,Champions League,Round of 16,round_of_16,Bayern München (GER),Beşiktaş (TUR),5,0
2018-02-21,2017_18,Champions League,Round of 16,round_of_16,Sevilla FC (ESP),Manchester United (ENG),0,0
2018-02-21,2017_18,Champions League,Round of 16,round_of_16,Shakhtar Donetsk (UKR),AS Roma (ITA),2,1
2018-03-06,2017_18,Champions League,Round of 16,round_of_16,Liverpool FC (ENG),FC Porto (POR),0,0
2018-03-06,2017_18,Champions League,Round of 16,round_of_16,Paris Saint-Germain (FRA),Real Madrid (ESP),1,2
2018-03-07,2017_18,Champions League,Round of 16,round_of_16,Tottenham Hotspur (ENG),Juventus (ITA),1,2
2018-03-07,2017_18,Champions League,Round of 16,round_of_16,Manchester City (ENG),FC Basel 1893 (SUI),1,2
2018-03-13,2017_18,Champions League,Round of 16,round_of_16,Manchester United (ENG),Sevilla FC (ESP),1,2
2018-03-13,2017_18,Champions League,Round of 16,round_of_16,AS Roma (ITA),Shakhtar Donetsk (UKR),1,0
2018-03-14,2017_18,Champions League,Round of 16,round_of_16,Beşiktaş (TUR),Bayern München (GER),1,3
2018-03-14,2017_18,Champions League,Round of 16,round_of_16,FC Barcelona (ESP),Chelsea FC (ENG),3,0
2018-04-03,2017_18,Champions League,Quarterfinals,quarterfinal,Sevilla FC (ESP),Bayern München (GER),1,2
2018-04-03,2017_18,Champions League,Quarterfinals,quarterfinal,Juventus (ITA),Real Madrid (ESP),0,3
2018-04-04,2017_18,Champions League,Quarterfinals,quarterfinal,FC Barcelona (ESP),AS Roma (ITA),4,1
2018-04-04,2017_18,Champions League,Quarterfinals,quarterfinal,Liverpool FC (ENG),Manchester City (ENG),3,0
2018-04-10,2017_18,Champions League,Quarterfinals,quarterfinal,AS Roma (ITA),FC Barcelona (ESP),3,0
2018-04-10,2017_18,Champions League,Quarterfinals,quarterfinal,Manchester City (ENG),Liverpool FC (ENG),1,2
2018-04-11,2017_18,Champions League,Quarterfinals,quarterfinal,Bayern München (GER),Sevilla FC (ESP),0,0
2018-04-11,2017_18,Champions League,Quarterfinals,quarterfinal,Real Madrid (ESP),Juventus (ITA),1,3
2018-04-24,2017_18,Champions League,Semifinals,semifinal,Liverpool FC (ENG),AS Roma (ITA),5,2
2018-04-25,2017_18,Champions League,Semifinals,semifinal,Bayern München (GER),Real Madrid (ESP),1,2
2018-05-01,2017_18,Champions League,Semifinals,semifinal,Real Madrid (ESP),Bayern München (GER),2,2
2018-05-02,2017_18,Champions League,Semifinals,semifinal,AS Roma (ITA),Liverpool FC (ENG),4,2
2018-05-26,2017_18,Champions League,Final,final,Real Madrid (ESP),Liverpool FC (ENG),3,1
