date,season,competition,stage_raw,stage,home_team,away_team,home_goals,away_goals
2020-10-28,2020_21,Champions League,Gruppe G,Gruppe G,Juventus (ITA),FC Barcelona (ESP),0,2
2020-11-04,2020_21,Champions League,Gruppe G,Gruppe G,FC Barcelona (ESP),Dinamo Kiev (UKR),2,1
2020-11-04,2020_21,Champions League,Gruppe G,Gruppe G,Ferencvárosi TC (HUN),Juventus (ITA),1,4
2020-11-24,2020_21,Champions League,Gruppe G,Gruppe G,Dinamo Kiev (UKR),FC Barcelona (ESP),0,4
2020-11-24,2020_21,Champions League,Gruppe G,Gruppe G,Juventus (ITA),Ferencvárosi TC (HUN),2,1
2020-12-02,2020_21,Champions League,Gruppe G,Gruppe G,Juventus (ITA),Dinamo Kiev (UKR),3,0
2020-12-02,2020_21,Champions League,Gruppe G,Gruppe G,Ferencvárosi TC (HUN),FC Barcelona (ESP),0,3
2020-12-08,2020_21,Champions League,Gruppe G,Gruppe G,Dinamo Kiev (UKR),Ferencvárosi TC (HUN),1,0
2020-12-08,2020_21,Champions League,Gruppe G,Gruppe G,FC Barcelona (ESP),Juventus (ITA),0,3
2020-10-20,2020_21,Champions League,Gruppe H,Gruppe H,RB Leipzig (GER),İstanbul Başakşehir (TUR),2,0
2020-10-20,2020_21,Champions League,Gruppe H,Gruppe H,Paris Saint-Germain (FRA),Manchester United (ENG),1,2
2020-10-28,2020_21,Champions League,Gruppe H,Gruppe H,İstanbul Başakşehir (TUR),Paris Saint-Germain (FRA),0,2
2020-10-28,2020_21,Champions League,Gruppe H,Gruppe H,Manchester United (ENG),RB Leipzig (GER),5,0
2020-11-04,2020_21,Champions League,Gruppe H,Gruppe H,İstanbul Başakşehir (TUR),Manchester United (ENG),2,1
2020-11-04,2020_21,Champions League,Gruppe H,Gruppe H,RB Leipzig (GER),Paris Saint-Germain (FRA),2,1
2020-11-24,2020_21,Champions League,Gruppe H,Gruppe H,Manchester United (ENG),İstanbul Başakşehir (TUR),4,1
2020-11-24,2020_21,Champions League,Gruppe H,Gruppe H,Paris Saint-Germain (FRA),RB Leipzig (GER),1,0
2020-12-02,2020_21,Champions League,Gruppe H,Gruppe H,İstanbul Başakşehir (TUR),RB Leipzig (GER),3,4
2020-12-02,2020_21,Champions League,Gruppe H,Gruppe H,Manchester United (ENG),Paris Saint-Germain (FRA),1,3
2020-12-08,2020_21,Champions League,Gruppe H,Gruppe H,RB Leipzig (GER),Manchester United (ENG),3,2
2020-12-09,2020_21,Champions League,Gruppe H,Gruppe H,Paris Saint-Germain (FRA),İstanbul Başakşehir (TUR),5,1
2021-02-16,2020_21,Champions League,Round of 16,round_of_16,RB Leipzig (GER),Liverpool FC (ENG),0,2
2021-02-16,2020_21,Champions League,Round of 16,round_of_16,FC Barcelona (ESP),Paris Saint-Germain (FRA),1,4
2021-02-17,2020_21,Champions League,Round of 16,round_of_16,FC Porto (POR),Juventus (ITA),2,1
2021-02-17,2020_21,Champions League,Round of 16,round_of_16,Sevilla FC (ESP),Borussia Dortmund (GER),2,3
2021-02-23,2020_21,Champions League,Round of 16,round_of_16,Lazio Roma (ITA),Bayern München (GER),1,4
2021-02-23,2020_21,Champions League,Round of 16,round_of_16,Atlético Madrid (ESP),Chelsea FC (ENG),0,1
2021-02-24,2020_21,Champions League,Round of 16,round_of_16,Bor. Mönchengladbach (GER),Manchester City (ENG),0,2
2021-02-24,2020_21,Champions League,Round of 16,round_of_16,Atalanta (ITA),Real Madrid (ESP),0,1
2021-03-09,2020_21,Champions League,Round of 16,round_of_16,Juventus (ITA),FC Porto (POR),3,2
2021-03-09,2020_21,Champions League,Round of 16,round_of_16,Borussia Dortmund (GER),Sevilla FC (ESP),2,2
2021-03-10,2020_21,Champions League,Round of 16,round_of_16,Liverpool FC (ENG),RB Leipzig (GER),2,0
2021-03-10,2020_21,Champions League,Round of 16,round_of_16,Paris Saint-Germain (FRA),FC Barcelona (ESP),1,1
2021-03-16,2020_21,Champions League,Round of 16,round_of_16,Manchester City (ENG),Bor. Mönchengladbach (GER),2,0
2021-03-16,2020_21,Champions League,Round of 16,round_of_16,Real Madrid (ESP),Atalanta (ITA),3,1
2021-03-17,2020_21,Champions League,Round of 16,round_of_16,Bayern München (GER),Lazio Roma (ITA),2,1
2021-03-17,2020_21,Champions League,Round of 16,round_of_16,Chelsea FC (ENG),Atlético Madrid (ESP),2,0
2021-04-06,2020_21,Champions League,Quarterfinals,quarterfinal,Manchester City (ENG),Borussia Dortmund (GER),2,1
2021-04-06,2020_21,Champions League,Quarterfinals,quarterfinal,Real Madrid (ESP),Liverpool FC (ENG),3,1
2021-04-07,2020_21,Champions League,Quarterfinals,quarterfinal,FC Porto (POR),Chelsea FC (ENG),0,2
2021-04-07,2020_21,Champions League,Quarterfinals,quarterfinal,Bayern München (GER),Paris Saint-Germain (FRA),2,3
2021-04-13,2020_21,Champions League,Quarterfinals,quarterfinal,Chelsea FC (ENG),FC Porto (POR),0,1
2021-04-13,2020_21,Champions League,Quarterfinals,quarterfinal,Paris Saint-Germain (FRA),Bayern München (GER),0,1
2021-04-14,2020_21,Champions League,Quarterfinals,quarterfinal,Borussia Dortmund (GER),Manchester City (ENG),1,2
2021-04-14,2020_21,Champions League,Quarterfinals,quarterfinal,Liverpool FC (ENG),Real Madrid (ESP),0,0
2021-04-27,2020_21,Champions League,Semifinals,semifinal,Real Madrid (ESP),Chelsea FC (ENG),1,1
2021-04-28,2020_21,Champions League,Semifinals,semifinal,Paris Saint-Germain (FRA),Manchester City (ENG),1,2
2021-05-04,2020_21,Champions League,Semifinals,semifinal,Manchester City (ENG),Paris Saint-Germain (FRA),2,0
2021-05-05,2020_21,Champions League,Semifinals,semifinal,Chelsea FC (ENG),Real Madrid (ESP),2,0
2021-05-29,2020_21,Champions League,Final,final,Manchester City (ENG),Chelsea FC (ENG),0,1
